id,source,target,relationship_type
rel_006288,Security,Microservices Architecture,RELATES_TO
rel_006289,Security,Modifiability,RELATES_TO
rel_006290,Security,Module,RELATES_TO
rel_006291,Security,Package,RELATES_TO
rel_006292,Security,Performance,DEPENDS_ON
rel_006293,Security,Performance,RELATES_TO
rel_006294,Security,Reliability,DEPENDS_ON
rel_006295,Security,Reliability,RELATES_TO
rel_006296,Security,Risk Assessment,RELATES_TO
rel_006297,Security,Scalability,DEPENDS_ON
rel_006298,Security,Scalability,RELATES_TO
rel_006299,Security,Security Testing,RELATES_TO
rel_006300,Security,Subsystem,RELATES_TO
rel_006301,Security,Switch Adapter,RELATES_TO
rel_006302,Security,System Testing,DEPENDS_ON
rel_006303,Security,System-Level View,RELATES_TO
rel_006304,Security,Testability,RELATES_TO
rel_006305,Security,Testing Techniques,RELATES_TO
rel_006306,Security,Usability,RELATES_TO
rel_006307,Security,User Roles,DEPENDS_ON
rel_006308,Security,Web Services,DEPENDS_ON
rel_006309,Security Architecture,Reliability,RELATES_TO
rel_006310,Security Architecture,Security,RELATES_TO
rel_006311,Security Checklist,Access Permissions,CONTAINS
rel_006312,Security Checklist,Strong Passwords,CONTAINS
rel_006313,Security Design Principle,Backup Authentication System,IMPLEMENTS
rel_006314,Security Engineering,Secure Systems Design,RELATES_TO
rel_006315,Security Engineering,Security Risk Management,RELATES_TO
rel_006316,Security Implications,Software Components,DEPENDS_ON
rel_006317,Security Improvement,Maintainability,RELATES_TO
rel_006318,Security Layer,Encryption,IMPLEMENTS
rel_006319,Security Methods and Controls,System Architecture,RELATES_TO
rel_006320,Security Model Limitations,Usability Sacrifice,DEPENDS_ON
rel_006321,Security Monkey,High Availability,RELATES_TO
rel_006322,Security Policy,Authentication Mechanism,IMPLEMENTS
rel_006323,Security Policy,Encryption Mechanism,IMPLEMENTS
rel_006324,Security Protocols,Web Services Interface,DEPENDS_ON
rel_006325,Security Requirement,Non-Functional Requirements,RELATES_TO
rel_006326,Security Requirements,Performance,RELATES_TO
rel_006327,Security Requirements,Scalability,RELATES_TO
rel_006328,Security Requirements Engineering,Access Control,RELATES_TO
rel_006329,Security Role-Based Table Views,Table View Naming Convention,PART_OF
rel_006330,Security Sandbox,WebDriver Command Pattern,CONTAINS
rel_006331,Security Subdomain,Module,CONTAINS
rel_006332,Security Testing,Dynamic Testing,RELATES_TO
rel_006333,Security View,Quality View,PART_OF
rel_006334,Security Vulnerability,Reliability,DEPENDS_ON
rel_006335,Security and Performance Trade-off,Distributed Architecture,RELATES_TO
rel_006336,Security-Principal,User,RELATES_TO
rel_006337,Segregated Core,Collaboration Context,RELATES_TO
rel_006338,Segregated Interfaces,Service Class,IMPLEMENTS
rel_006339,Selection Management Code,State Variable for Selection,DEPENDS_ON
rel_006340,Selenium,WebDriver,IMPLEMENTS
rel_006341,Selenium RC Architecture,Maintainability,CONTAINS
rel_006342,Selenium RC Architecture,Scalability,CONTAINS
rel_006343,Self-Monitoring Architecture,Reliability,RELATES_TO
rel_006344,Self-Test,Redundant Spare,RELATES_TO
rel_006345,Self-Test State,Fault State,DEPENDS_ON
rel_006346,Self-Test State,Operational State,DEPENDS_ON
rel_006347,Self-Testing Code,Refactoring,RELATES_TO
rel_006348,Semantic Analyzer,Syntax Tree,DEPENDS_ON
rel_006349,Semantic Coupling,Implementation Coupling,DEPENDS_ON
rel_006350,Semantic Data Model,Class Diagram,RELATES_TO
rel_006351,Semantic Net,Customer,CONTAINS
rel_006352,Semantic Net,Order,CONTAINS
rel_006353,Semiformal Notations,Formal Notations,DEPENDS_ON
rel_006354,Sensor Management,Sensor,RELATES_TO
rel_006355,Sensor Subsystem,Graphical User Interface,DEPENDS_ON
rel_006356,SensorSystem,Facade Pattern,IMPLEMENTS
rel_006357,Separated Interface,Dependency Injection,RELATES_TO
rel_006358,Separated Safety,Reliability,RELATES_TO
rel_006359,Separation of Concerns,Application Services,IMPLEMENTS
rel_006360,Separation of Concerns,ContactView,IMPLEMENTS
rel_006361,Separation of Concerns,Module,RELATES_TO
rel_006362,Separation of Concerns,Risk Management in Architecture,RELATES_TO
rel_006363,Separation of Concerns,Software Architecture Documentation,PART_OF
rel_006364,Separation of Concerns,SupplierView,IMPLEMENTS
rel_006365,Separation of Interface and Implementation,Modularization,RELATES_TO
rel_006366,Separation of Policy and Mechanism,Framework,RELATES_TO
rel_006367,Sequence Diagram,Activity Diagram,RELATES_TO
rel_006368,Sequence Diagram,Collaboration Diagram,RELATES_TO
rel_006369,Sequence Diagram,Communication Diagram,RELATES_TO
rel_006370,Sequence Diagram,Design Class Diagram,RELATES_TO
rel_006371,Sequence Diagram,Performance,DEPENDS_ON
rel_006372,Sequence Diagram,State Machine Diagram,RELATES_TO
rel_006373,SequenceExpression,match operation,CONTAINS
rel_006374,SequenceExpression,match: operation,CONTAINS
rel_006375,Sequential Composition,Glue Code,DEPENDS_ON
rel_006376,Serialization,Interoperability,DEPENDS_ON
rel_006377,Serialization,Performance,DEPENDS_ON
rel_006378,Serialization,Protocol Buffers,DEPENDS_ON
rel_006379,Server Farm,Distributed Architecture,PART_OF
rel_006380,Server-side Cache,Caching,IMPLEMENTS
rel_006381,Server-side Discovery Pattern,Load Balancer,RELATES_TO
rel_006382,Server-side Discovery Pattern,Service Registry,RELATES_TO
rel_006383,Serverless Architecture,Event-Driven Architecture,RELATES_TO
rel_006384,Serverless Architecture,Function as a Service (FaaS),RELATES_TO
rel_006385,Serverless Architecture,Multitenancy,RELATES_TO
rel_006386,Serverless Architecture,Polyglot Development,RELATES_TO
rel_006387,Serverless Architecture,Scalability,RELATES_TO
rel_006388,Service,Aggregate,DEPENDS_ON
rel_006389,Service,Aggregate,IMPLEMENTS
rel_006390,Service,Component,CONTAINS
rel_006391,Service,Decoupling,DEPENDS_ON
rel_006392,Service,Decoupling,RELATES_TO
rel_006393,Service,Dependency Rule,DEPENDS_ON
rel_006394,Service,IService,IMPLEMENTS
rel_006395,Service,Service Registry,DEPENDS_ON
rel_006396,Service,Ubiquitous Language,RELATES_TO
rel_006397,Service B,Data Disintegrator,DEPENDS_ON
rel_006398,Service Boundary,Local Process,CONTAINS
rel_006399,Service Boundary,Simple Data Structure,CONTAINS
rel_006400,Service C,Data Disintegrator,DEPENDS_ON
rel_006401,Service Classes,Automatic Translation Mechanism,DEPENDS_ON
rel_006402,Service Composition,Exception Management,DEPENDS_ON
rel_006403,Service Composition,RESTful Services,DEPENDS_ON
rel_006404,Service Composition,SOAP-based Services,DEPENDS_ON
rel_006405,Service Composition,Service-Oriented Architecture,PART_OF
rel_006406,Service Composition,Web Services,DEPENDS_ON
rel_006407,Service Composition,Workflow,CONTAINS
rel_006408,Service Configurator Framework,Mesa Programming Environment,DEPENDS_ON
rel_006409,Service Consolidation Technique,Fault Tolerance,RELATES_TO
rel_006410,Service Consolidation Technique,Performance,RELATES_TO
rel_006411,Service Continuity,Increased Network Complexity,RELATES_TO
rel_006412,Service Dependency,Replicated Caching Pattern,DEPENDS_ON
rel_006413,Service Dependency Matrix,Distributed Architecture,CONTAINS
rel_006414,Service Description Documents,Service Interface,CONTAINS
rel_006415,Service Discovery,Availability,DEPENDS_ON
rel_006416,Service Discovery,Translator Service,RELATES_TO
rel_006417,Service Engineering,RESTful Services,DEPENDS_ON
rel_006418,Service Engineering,Reusability,RELATES_TO
rel_006419,Service Granularity,Microservices,DEPENDS_ON
rel_006420,Service Granularity,Transactional Saga Patterns,DEPENDS_ON
rel_006421,Service Granularity Metrics,Granularity,DEPENDS_ON
rel_006422,Service Helper,Real Service,DEPENDS_ON
rel_006423,Service Instance,Availability,IMPLEMENTS
rel_006424,Service Instance,Scalability,IMPLEMENTS
rel_006425,Service Interaction Management,Microservices Architecture,RELATES_TO
rel_006426,Service Interface,Constituent System,RELATES_TO
rel_006427,Service Interface,Domain Service,IMPLEMENTS
rel_006428,Service Interface,Granularity of Service Interface,RELATES_TO
rel_006429,Service Layer,Application Layer,RELATES_TO
rel_006430,Service Level Agreement,Availability,RELATES_TO
rel_006431,Service Level Agreement (SLA),Scalability,IMPLEMENTS
rel_006432,Service Mesh,Cross-Cutting Concerns,CONTAINS
rel_006433,Service Mesh,Package Dependencies,CONTAINS
rel_006434,Service Mesh,Sidecar Component,CONTAINS
rel_006435,Service Mesh,Sidecar Pattern,IMPLEMENTS
rel_006436,Service Mesh Pattern,Microservices Architecture,IMPLEMENTS
rel_006437,Service Oriented,Reliability,RELATES_TO
rel_006438,Service Oriented Architecture (SOA),Performance,RELATES_TO
rel_006439,Service Oriented Architecture (SOA),Security,RELATES_TO
rel_006440,Service Registry,Service-Oriented Architecture (SOA),PART_OF
rel_006441,Service Separation,Security,RELATES_TO
rel_006442,Service Testing,Compensation Action,DEPENDS_ON
rel_006443,Service-Based Architecture,API Gateway,RELATES_TO
rel_006444,Service-Based Architecture,Domain Partitioning,RELATES_TO
rel_006445,Service-Based Architecture,Domain Service,CONTAINS
rel_006446,Service-Based Architecture,Eventual Consistency,DEPENDS_ON
rel_006447,Service-Based Architecture,Load-Balancing Capability,RELATES_TO
rel_006448,Service-Based Architecture,Microservices,RELATES_TO
rel_006449,Service-Based Architecture,Monolithic Database,DEPENDS_ON
rel_006450,Service-Based Architecture,Scalability,RELATES_TO
rel_006451,Service-Based Architecture,Shared Library,CONTAINS
rel_006452,Service-Based Interface,Constituent System,DEPENDS_ON
rel_006453,Service-Level Agreement (SLA),Security,RELATES_TO
rel_006454,Service-Oriented Analysis,Reusability,CONTAINS
rel_006455,Service-Oriented Architecture,Architectural Mismatch,DEPENDS_ON
rel_006456,Service-Oriented Architecture,Architectural Mismatch,RELATES_TO
rel_006457,Service-Oriented Architecture,Coordination Service,CONTAINS
rel_006458,Service-Oriented Architecture,Dependency Rule,DEPENDS_ON
rel_006459,Service-Oriented Architecture,Distributed Architecture,RELATES_TO
rel_006460,Service-Oriented Architecture,Domain Model,CONTAINS
rel_006461,Service-Oriented Architecture,Domain Model,RELATES_TO
rel_006462,Service-Oriented Architecture,Dynamic Architecture,RELATES_TO
rel_006463,Service-Oriented Architecture,Hexagonal Architecture,DEPENDS_ON
rel_006464,Service-Oriented Architecture,Maintainability,RELATES_TO
rel_006465,Service-Oriented Architecture,Microservices,RELATES_TO
rel_006466,Service-Oriented Architecture,Module,RELATES_TO
rel_006467,Service-Oriented Architecture,Performance,RELATES_TO
rel_006468,Service-Oriented Architecture,RESTful Services,RELATES_TO
rel_006469,Service-Oriented Architecture,Reliability,RELATES_TO
rel_006470,Service-Oriented Architecture,SOAP,RELATES_TO
rel_006471,Service-Oriented Architecture,SOAP-based Services,RELATES_TO
rel_006472,Service-Oriented Architecture,Scalability,RELATES_TO
rel_006473,Service-Oriented Architecture,Security,RELATES_TO
rel_006474,Service-Oriented Architecture,Service Bus,CONTAINS
rel_006475,Service-Oriented Architecture,Service Component,CONTAINS
rel_006476,Service-Oriented Architecture,Service Registry,CONTAINS
rel_006477,Service-Oriented Architecture,Software Service Pattern,RELATES_TO
rel_006478,Service-Oriented Architecture,UDDI,RELATES_TO
rel_006479,Service-Oriented Architecture,Utility Service,CONTAINS
rel_006480,Service-Oriented Architecture,WSDL,RELATES_TO
rel_006481,Service-Oriented Architecture,Web Service Interface,CONTAINS
rel_006482,Service-Oriented Architecture,XML,RELATES_TO
rel_006483,Service-Oriented Architecture (SOA),Component-Based Architecture,RELATES_TO
rel_006484,Service-Oriented Architecture (SOA),Component-Based Services,IMPLEMENTS
rel_006485,Service-Oriented Architecture (SOA),Domain-Driven Design (DDD),RELATES_TO
rel_006486,Service-Oriented Architecture (SOA),Layered Web Application,RELATES_TO
rel_006487,Service-Oriented Architecture (SOA),Loose Coupling,RELATES_TO
rel_006488,Service-Oriented Architecture (SOA),Maintainability,DEPENDS_ON
rel_006489,Service-Oriented Architecture (SOA),Microservices,IMPLEMENTS
rel_006490,Service-Oriented Architecture (SOA),REST,RELATES_TO
rel_006491,Service-Oriented Architecture (SOA),REST APIs,RELATES_TO
rel_006492,Service-Oriented Architecture (SOA),RESTful Services,IMPLEMENTS
rel_006493,Service-Oriented Architecture (SOA),Reliability,RELATES_TO
rel_006494,Service-Oriented Architecture (SOA),SOAP,RELATES_TO
rel_006495,Service-Oriented Architecture (SOA),SOAP-based Services,IMPLEMENTS
rel_006496,Service-Oriented Architecture (SOA),Service,CONTAINS
rel_006497,Service-Oriented Architecture (SOA),Service Abstraction,RELATES_TO
rel_006498,Service-Oriented Architecture (SOA),Service Autonomy,RELATES_TO
rel_006499,Service-Oriented Architecture (SOA),Service Composability,RELATES_TO
rel_006500,Service-Oriented Architecture (SOA),Service Discoverability,RELATES_TO
rel_006501,Service-Oriented Architecture (SOA),Service Loose Coupling,RELATES_TO
rel_006502,Service-Oriented Architecture (SOA),Service Registry,CONTAINS
rel_006503,Service-Oriented Architecture (SOA),Service Reusability,RELATES_TO
rel_006504,Service-Oriented Architecture (SOA),Service Statelessness,RELATES_TO
rel_006505,Service-Oriented Architecture (SOA),Stateless Services,RELATES_TO
rel_006506,Service-Oriented Architecture (SOA),Web Services,RELATES_TO
rel_006507,Service-Oriented Architecture Pattern,Performance,RELATES_TO
rel_006508,Service-Oriented Architecture Pattern,Portability,RELATES_TO
rel_006509,Service-Oriented Architecture Pattern,Security,RELATES_TO
rel_006510,Service-Oriented Pattern,Quality Attributes,RELATES_TO
rel_006511,Service-oriented Software Engineering,Architectural Design,IMPLEMENTS
rel_006512,Service-oriented architecture,RESTful services,RELATES_TO
rel_006513,Service-oriented architecture,SOAP-based services,RELATES_TO
rel_006514,ServiceBoundary,ServiceImpl,IMPLEMENTS
rel_006515,ServiceBoundary,Strategy Pattern,RELATES_TO
rel_006516,ServiceFactory Interface,ServiceFactoryImpl,IMPLEMENTS
rel_006517,ServiceImpl,Dependency Inversion Principle,DEPENDS_ON
rel_006518,ServiceImpl,Monolithic Architecture,PART_OF
rel_006519,ServiceProvider,Repository Pattern,DEPENDS_ON
rel_006520,Services Adapter,Security,RELATES_TO
rel_006521,Services Layer,Business Layer,DEPENDS_ON
rel_006522,Session,Identity Map,IMPLEMENTS
rel_006523,Session,IdentityMap,CONTAINS
rel_006524,Session,InstanceState,CONTAINS
rel_006525,Session,InstanceState,DEPENDS_ON
rel_006526,Session,Unit of Work,IMPLEMENTS
rel_006527,Session,mapped class,PART_OF
rel_006528,Session EJB,Bounded Context,PART_OF
rel_006529,Session Facade,Factory Pattern,DEPENDS_ON
rel_006530,Session Management,Load Balancer,PART_OF
rel_006531,Session Management,Shopping Cart REST,IMPLEMENTS
rel_006532,Session Management,Shopping Cart REST,RELATES_TO
rel_006533,Session Management,Sticky Sessions,IMPLEMENTS
rel_006534,Session Router,Component Decomposition,PART_OF
rel_006535,Session Router,Event Filter,CONTAINS
rel_006536,SessionController,CustomerInfoDB,DEPENDS_ON
rel_006537,SessionController,CustomerInformation,DEPENDS_ON
rel_006538,SessionTransaction,Session,PART_OF
rel_006539,Seven-Layer ISO Communications Stack,Responsibility-Driven Design,PART_OF
rel_006540,Seven-Layer ISO Communications Stack,Responsibility-Driven Design,RELATES_TO
rel_006541,Shadow Mode,Reconfiguration,RELATES_TO
rel_006542,Shallow Module,Information Leakage,RELATES_TO
rel_006543,Shallow Module,Method for Adding Null Value,RELATES_TO
rel_006544,Sharding,Horizontal Scaling,IMPLEMENTS
rel_006545,Sharding,Key-Value Database,DEPENDS_ON
rel_006546,Shared Cache,Caching,IMPLEMENTS
rel_006547,Shared Code,Flatten Components,IMPLEMENTS
rel_006548,Shared Code,Service Granularity,PART_OF
rel_006549,Shared Data Service,Fault Tolerance,RELATES_TO
rel_006550,Shared Data Service,Performance,RELATES_TO
rel_006551,Shared Data Service,Scalability,RELATES_TO
rel_006552,Shared Database Integration Style,Data Sovereignty per Service,RELATES_TO
rel_006553,Shared Domain,Flatten Components Pattern,IMPLEMENTS
rel_006554,Shared Kernel,Core Domain,DEPENDS_ON
rel_006555,Shared Kernel,Value Object,CONTAINS
rel_006556,Shared Libraries,Executable File,CONTAINS
rel_006557,Shared Libraries,Linker,CONTAINS
rel_006558,Shared Library,Code Reuse,IMPLEMENTS
rel_006559,Shared Library,Microservices,RELATES_TO
rel_006560,Shared Library Technique,Maintainability,RELATES_TO
rel_006561,Shared Library Technique,Performance,RELATES_TO
rel_006562,Shared Library Technique,Scalability,RELATES_TO
rel_006563,Shared Library Technique,Versioning,RELATES_TO
rel_006564,Shared Service,Code Reuse,IMPLEMENTS
rel_006565,Shared-Data Pattern,Data Accessor Component,CONTAINS
rel_006566,Shared-Data Pattern,Data Store,CONTAINS
rel_006567,Shared-Nothing Architecture,Scalability,RELATES_TO
rel_006568,Shopping Cart Capability,One-Click Ordering,RELATES_TO
rel_006569,Shopping Cart REST,Shopping Cart Store,DEPENDS_ON
rel_006570,Shopping Cart Store,Database,DEPENDS_ON
rel_006571,Short Transactions,Restart Capability,PART_OF
rel_006572,Shotgun Surgery,Divergent Change,RELATES_TO
rel_006573,Should Have Requirements,DSDM Process,DEPENDS_ON
rel_006574,Shunting Mechanism,Queue Runner,DEPENDS_ON
rel_006575,Side-Effect-Free Function,Value Object,IMPLEMENTS
rel_006576,Sidecar,Service Mesh,PART_OF
rel_006577,Sidecar Component,Operational Coupling,IMPLEMENTS
rel_006578,Sidecar Pattern,Hexagonal Architecture,RELATES_TO
rel_006579,Sidecar Pattern,Microservices Architecture,IMPLEMENTS
rel_006580,Sidecar Pattern,Microservices Architecture,RELATES_TO
rel_006581,Sidecar Pattern,Orthogonal Coupling,DEPENDS_ON
rel_006582,Silver Toolbox,Quality Attributes,CONTAINS
rel_006583,Simple Index Protocol,MPTools,CONTAINS
rel_006584,Simple Object Access Protocol (SOAP),Java Platform Enterprise Edition (Java EE),RELATES_TO
rel_006585,SimpleCommand,Command,IMPLEMENTS
rel_006586,SimpleCompositor,Compositor,IMPLEMENTS
rel_006587,SimpleCompositor,Strategy Pattern,PART_OF
rel_006588,SimpleComputerStore,ComputerStore,IMPLEMENTS
rel_006589,SimpleGraph Class,Edge Interface,CONTAINS
rel_006590,SimpleGraph Class,Node Interface,CONTAINS
rel_006591,SimpleGraph Class,Prototype Pattern,IMPLEMENTS
rel_006592,SimplePizzaFactory,Pizza,IMPLEMENTS
rel_006593,SimpleRemoteControl,Command Pattern,IMPLEMENTS
rel_006594,SimpleStoreProductIterator,Iterator Design Pattern,IMPLEMENTS
