id,name,label
node_006372,TextDocument,CodeStructure
node_006373,TextField,DesignPattern
node_006374,TextManipulator,CodeStructure
node_006375,TextShape,CodeStructure
node_006376,TextShape,DesignPattern
node_006377,TextView,CodeStructure
node_006378,TextWidgetConverter,CodeStructure
node_006379,Textual Models,CodeStructure
node_006380,The Hollywood Principle,DesignPrinciple
node_006381,TheaterLights,CodeStructure
node_006382,Thermometer Class,CodeStructure
node_006383,Thick Client,CodeStructure
node_006384,Thin Client,CodeStructure
node_006385,Thin-client model,ArchPattern
node_006386,Think-Do-Check Cycle,DesignPrinciple
node_006387,Third Normal Form (3 NF),CodeStructure
node_006388,Third Normal Form (3NF),DesignPrinciple
node_006389,Third Party APIs,CodeStructure
node_006390,Third-Party Diagnostics Engine,CodeStructure
node_006391,Third-party Libraries,CodeStructure
node_006392,Thousand Parsec Component Language (TPCL),CodeStructure
node_006393,Thousand Parsec Protocol,ArchPattern
node_006394,Thousand Parsec Server,CodeStructure
node_006395,Thunking,DesignPattern
node_006396,Ticket Assignment Component,CodeStructure
node_006397,Ticket Assignment Service,DDDConcept
node_006398,Ticket Completion Component,CodeStructure
node_006399,Ticket Creation Component,CodeStructure
node_006400,Ticket Domain,CodeStructure
node_006401,Ticket Notify Component,CodeStructure
node_006402,Ticket Orchestrator Service,CodeStructure
node_006403,Ticket Routing Component,CodeStructure
node_006404,Ticket Service,CodeStructure
node_006405,TicketProcessingSystem,CodeStructure
node_006406,Ticketing Component,CodeStructure
node_006407,Tiered System Architecture,ArchPattern
node_006408,Tight Coupling,DesignPrinciple
node_006409,Tight Integration,DesignPrinciple
node_006410,Tightly Coupled Components,CodeStructure
node_006411,Time Division Multiple Access (TDMA),DesignPattern
node_006412,Time Travel Saga,DesignPattern
node_006413,Time Travel Saga(sec),ArchPattern
node_006414,Time to Detect Fault,QualityAttribute
node_006415,Time to Repair,QualityAttribute
node_006416,Time-based UUID,DesignPattern
node_006417,TimeConstrainedProcessTracker,CodeStructure
node_006418,TimeZone,DDDConcept
node_006419,Timeout Mechanism,CodeStructure
node_006420,Timeout Tactic,QualityAttribute
node_006421,Timeouts and Circuit Breakers,CodeStructure
node_006422,Timestamp,DesignPattern
node_006423,Timestamping,CodeStructure
node_006424,Toggle Features,DesignPattern
node_006425,Token,CodeStructure
node_006426,Token Categorization,DesignPattern
node_006427,Tokenizer,CodeStructure
node_006428,Tool Class,CodeStructure
node_006429,Top Down Design,ArchPattern
node_006430,Top-Down Approach,ArchPattern
node_006431,Top-Down Approach,DesignPattern
node_006432,Top-Down Approach,DesignPrinciple
node_006433,Top-Down Design,ArchPattern
node_006434,Top-Down Design,DesignPattern
node_006435,Top-Down Design,DesignPrinciple
node_006436,Top-Down Design Process,ArchPattern
node_006437,Top-Down Development,ArchPattern
node_006438,Top-Down Strategy,ArchPattern
node_006439,Top-Down Strategy,DesignPrinciple
node_006440,Top-Level Directory Structure,CodeStructure
node_006441,Top-down Analysis,DesignPrinciple
node_006442,Top-down decomposition,ArchPattern
node_006443,Top-down decomposition,DesignPattern
node_006444,TopLink,QualityAttribute
node_006445,Topological Sort,DesignPattern
node_006446,Topology,ArchPattern
node_006447,TpPresenceMixin,DesignPattern
node_006448,Tracing JIT,DesignPattern
node_006449,TrackPanel,CodeStructure
node_006450,Trade-Off Analysis,DesignPrinciple
node_006451,Trade-Offs in Architecture,ArchPattern
node_006452,Trade-off Analysis,DDDConcept
node_006453,Trade-off Analysis,DesignPrinciple
node_006454,Trade-offs,DesignPrinciple
node_006455,Trade-offs in Software Architecture,DesignPrinciple
node_006456,Trading System Pattern,ArchPattern
node_006457,TragedyCalculator,CodeStructure
node_006458,Training Data Repo,CodeStructure
node_006459,Transaction,CodeStructure
node_006460,Transaction Center,CodeStructure
node_006461,Transaction Class,CodeStructure
node_006462,Transaction Flow,DDDConcept
node_006463,Transaction Identifier,DDDConcept
node_006464,Transaction Logging,DesignPrinciple
node_006465,Transaction Management,DesignPattern
node_006466,Transaction Management,QualityAttribute
node_006467,Transaction Management Layer,CodeStructure
node_006468,Transaction Processing,DesignPattern
node_006469,Transaction Processing Application,ArchPattern
node_006470,Transaction Response Time,QualityAttribute
node_006471,Transaction Script,ArchPattern
node_006472,Transaction Script,DesignPattern
node_006473,Transactional,DesignPattern
node_006474,Transactional,DesignPrinciple
node_006475,Transactional,QualityAttribute
node_006476,Transactional Annotation,DesignPattern
node_006477,Transactional Consistency,QualityAttribute
node_006478,Transactional Design,ArchPattern
node_006479,Transactional Log,ArchPattern
node_006480,Transactional Memory,DesignPattern
node_006481,Transactional Method,DesignPattern
node_006482,Transactional Saga,DesignPattern
node_006483,Transactional Saga Pattern,DesignPattern
node_006484,Transactional Saga Patterns,ArchPattern
node_006485,Transactional Saga Patterns,DesignPattern
node_006486,Transactional Sagas,DesignPattern
node_006487,Transactionality,DesignPrinciple
node_006488,Transactionality,QualityAttribute
node_006489,Transactions,DesignPattern
node_006490,Transform Class Family,DDDConcept
node_006491,Transform Flow,DDDConcept
node_006492,Transformational Development,DesignPattern
node_006493,Transient Software Failures,QualityAttribute
node_006494,TransientWindow,CodeStructure
node_006495,Transition,CodeStructure
node_006496,Transition,DesignPattern
node_006497,Transition Action,DDDConcept
node_006498,Transition Condition,DDDConcept
node_006499,Translate Component,CodeStructure
node_006500,TranslatingCollaboratorService,CodeStructure
node_006501,Translator Service,CodeStructure
node_006502,Transmitter Module,CodeStructure
node_006503,Transparency,QualityAttribute
node_006504,Transparent Enclosure,DesignPattern
node_006505,Transport,ArchPattern
node_006506,Transport,CodeStructure
node_006507,Transport Layer,ArchPattern
node_006508,Transport Layer,CodeStructure
node_006509,Transport Layer Security (TLS),DesignPattern
node_006510,Transport Layer Security (TLS),QualityAttribute
node_006511,Traveler,DDDConcept
node_006512,Traversable,DesignPattern
node_006513,Traversal,DesignPattern
node_006514,Tree,CodeStructure
node_006515,Tree,DDDConcept
node_006516,Tree Object,CodeStructure
node_006517,Tree-like Data Structures,CodeStructure
node_006518,TreeAccessorDelegate,CodeStructure
node_006519,TreeDisplay Widget,CodeStructure
node_006520,TreeManager,CodeStructure
node_006521,Trend Analysis,QualityAttribute
node_006522,Tribal Knowledge,DDDConcept
node_006523,Troll Class,CodeStructure
node_006524,Trouble Ticket Component,CodeStructure
node_006525,Trouble Ticket System,CodeStructure
node_006526,Tunable Consistency,QualityAttribute
node_006527,Tuner,CodeStructure
node_006528,Turkey,CodeStructure
node_006529,TurkeyAdapter,CodeStructure
node_006530,TurkeyAdapter,DesignPattern
node_006531,Turn-Based Game Model,CodeStructure
node_006532,Turn-Based Strategy Game Architecture,ArchPattern
node_006533,Twisted,ArchPattern
node_006534,Twisted Framework,CodeStructure
node_006535,Twisted Networking Engine,ArchPattern
node_006536,Two-Initiator Connector,ArchPattern
node_006537,Two-Tier Client-Server Architecture,ArchPattern
node_006538,Two-tier client-server architecture,ArchPattern
node_006539,Type,DDDConcept
node_006540,Type 3 UUID,DesignPattern
node_006541,Type 4 UUID,DesignPattern
node_006542,Type Checker,CodeStructure
node_006543,Type Checking,DesignPrinciple
node_006544,Type Checking,QualityAttribute
node_006545,Type Families,DDDConcept
node_006546,Type Inference Engine,CodeStructure
node_006547,Type Names,CodeStructure
node_006548,Type-Safe URL,DesignPattern
node_006549,Type-Safe URLs,DesignPattern
node_006550,TypeCheckingVisitor,CodeStructure
node_006551,TypeCompiler,CodeStructure
node_006552,TypicalCar,CodeStructure
node_006553,UDDI,CodeStructure
node_006554,UDP,CodeStructure
node_006555,UDP Packet Communication,DesignPattern
node_006556,UI Component,CodeStructure
node_006557,UI Service,ArchPattern
node_006558,UIMS (User Interface Management System),ArchPattern
node_006559,UISetup Function,CodeStructure
node_006560,UML,CodeStructure
node_006561,UML,DesignPattern
node_006562,UML (Unified Modeling Language),CodeStructure
node_006563,UML Activity Diagram,DesignPattern
node_006564,UML Activity Diagrams,DesignPattern
node_006565,UML Class Diagram,CodeStructure
node_006566,UML Component Diagram,ArchPattern
node_006567,UML Component Diagram,CodeStructure
node_006568,UML Component Diagrams,CodeStructure
node_006569,UML Components,CodeStructure
node_006570,UML Deployment Diagram,ArchPattern
node_006571,UML Deployment Diagram,CodeStructure
node_006572,UML Design Class Notation,DesignPattern
node_006573,UML Design Model,CodeStructure
node_006574,UML Design Models,CodeStructure
node_006575,UML Diagram,CodeStructure
node_006576,UML Diagrams,CodeStructure
node_006577,UML Interaction Diagrams,CodeStructure
node_006578,UML Notation,CodeStructure
node_006579,UML Notations,CodeStructure
node_006580,UML Package Diagram,ArchPattern
node_006581,UML Package Diagram,CodeStructure
node_006582,UML State Diagram,CodeStructure
node_006583,UML State Diagram,DesignPattern
node_006584,UML Use Case Diagram,CodeStructure
node_006585,UML component notation,DesignPattern
node_006586,URI,CodeStructure
node_006587,URI Stability,DesignPrinciple
node_006588,URL Templates,DesignPattern
node_006589,URL-specific Service Method,CodeStructure
node_006590,UServer Interface,CodeStructure
node_006591,UUID,DesignPattern
node_006592,UUID (Universally Unique Identifier),CodeStructure
node_006593,UUID (Universally Unique Identifier),DesignPattern
node_006594,UUID Generator,DesignPattern
node_006595,Ubiquitous Language,DDDConcept
node_006596,Ubiquitous Language,DesignPrinciple
node_006597,Unapproved Systems,CodeStructure
node_006598,Unary Association,DesignPattern
node_006599,Unauthorized Access,QualityAttribute
node_006600,Undo Command,DesignPattern
node_006601,Undo Functionality,CodeStructure
node_006602,Undo Mechanism,DesignPattern
node_006603,Undo Operation,DesignPattern
node_006604,Undo/Redo Functionality,DesignPattern
node_006605,Undo/Redo Mechanism,CodeStructure
node_006606,Undo/Redo Mechanism,DesignPattern
node_006607,UndoManager,DesignPattern
node_006608,UndoableCursor,DDDConcept
node_006609,UndoableDelete,DDDConcept
node_006610,UndoableInsert,DDDConcept
node_006611,UndoableSelection,DDDConcept
node_006612,Unexecute Operation,DesignPattern
node_006613,Unhealthy Inheritance,DesignPattern
node_006614,UnicastRemoteObject,CodeStructure
node_006615,Unified Modeling Language (UML),CodeStructure
node_006616,Unified Modeling Language (UML),DesignPattern
node_006617,Unified Process (UP),ArchPattern
node_006618,Unified User Interface,DesignPattern
node_006619,Unit Sizes and Colors Datatypes,CodeStructure
node_006620,Unit Test,CodeStructure
node_006621,Unit Test,QualityAttribute
node_006622,Unit Testing,CodeStructure
node_006623,Unit Testing,DesignPattern
node_006624,Unit Testing,DesignPrinciple
node_006625,Unit Testing,QualityAttribute
node_006626,Unit Testing Tools,CodeStructure
node_006627,Unit Tests,CodeStructure
node_006628,Unit of Work,CodeStructure
node_006629,Unit of Work,DesignPattern
node_006630,UnitOfWork,DDDConcept
node_006631,UnitOfWork,DesignPattern
node_006632,Unitary Architecture,ArchPattern
node_006633,Unix,ArchPattern
node_006634,Unix I/O Interface,CodeStructure
node_006635,Unsafe State Avoidance,DesignPattern
node_006636,Unsafe State Detection,DesignPattern
node_006637,Unsafe State Predicate,CodeStructure
node_006638,Unsafe State Remediation,DesignPattern
node_006639,UnsharedConcreteFlyweight,DesignPattern
node_006640,Unstable Component,CodeStructure
node_006641,UnsupportedOperationException,DesignPattern
node_006642,Update Inventory,CodeStructure
node_006643,Update Verification Process,CodeStructure
node_006644,UpdateContact Message,DesignPattern
node_006645,Upgraders,CodeStructure
node_006646,Upstream Server,CodeStructure
node_006647,Uptime Calculator,CodeStructure
node_006648,Usability,DesignPrinciple
node_006649,Usability,QualityAttribute
node_006650,Usability Design Principles,DesignPrinciple
node_006651,Usability Guidelines,QualityAttribute
node_006652,Usability Heuristics,DesignPrinciple
node_006653,Usability Sacrifice,QualityAttribute
node_006654,Usability Testing,DesignPattern
node_006655,Usability and Efficiency,DesignPrinciple
node_006656,Usability vs Security Trade-offs,DesignPrinciple
node_006657,Usage-Based Techniques,DesignPattern
node_006658,Use Case,CodeStructure
node_006659,Use Case,DDDConcept
node_006660,Use Case,DesignPattern
node_006661,Use Case Controller,CodeStructure
node_006662,Use Case Controller,DesignPattern
node_006663,Use Case Diagram,CodeStructure
node_006664,Use Case Diagram,DDDConcept
node_006665,Use Case Diagram,DesignPattern
node_006666,Use Case Driven Approach,DesignPrinciple
node_006667,Use Case Grouping,CodeStructure
node_006668,Use Case Interaction Diagrams,DesignPattern
node_006669,Use Case Modeling,DesignPattern
node_006670,Use Case Optimal Query,DesignPattern
node_006671,Use Case Output Port,CodeStructure
node_006672,Use Case Realization,DesignPattern
node_006673,Use Case Specification,DesignPattern
node_006674,Use Case-Specific Methods,CodeStructure
node_006675,Use Cases,CodeStructure
node_006676,Use Cases,DDDConcept
node_006677,Use Cases,DesignPattern
node_006678,Use-Case Driven Development,DDDConcept
node_006679,Use-Case Driven Development,DesignPrinciple
node_006680,UseCaseDiagram,CodeStructure
node_006681,UseCaseInteractor,CodeStructure
node_006682,UseModWiki,CodeStructure
node_006683,User,CodeStructure
node_006684,User,DDDConcept
node_006685,User Acceptance Testing (UAT),QualityAttribute
node_006686,User Class,CodeStructure
node_006687,User Command,DDDConcept
node_006688,User Control and Freedom,DesignPrinciple
